"","Estimate","Std. Error","t value","Pr(>|t|)","OR","OR_lci95","OR_uci95"
"MDS1",0.575251167538832,0.0287221116637855,20.0281641639929,1.63878291765422e-28,1.77757694047462,1.68027224129699,1.88051656252328
