"","Estimate","Std. Error","t value","Pr(>|t|)","OR","OR_lci95","OR_uci95"
"MDS1",0.640420837074142,0.0378157027891663,16.9353149575106,9.7664551968109e-25,1.89727915672995,1.76174018070653,2.04324578503869
